EIP,firstBite,secondBite,death,emergeFactor
1.91937574430891,0.290799785306444,0.500821852472209,0.109778182894953,1
2.09593551449436,0.263143369263613,0.453191358176222,0.108546489317222,1.00552878342208
1.99770695440025,0.277910333862449,0.478623352763106,0.109146619347885,1.01008507343629
1.93479233440203,0.288178342472591,0.496307145369463,0.109641188633239,1.01134715259313
1.91937574430891,0.290799785306444,0.500821852472209,0.109778182894953,1
2.09593551449436,0.263143369263613,0.453191358176222,0.108546489317222,1.04598864897726
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,1.00093758824835
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,1.91837445363646
1.91937574430891,0.290799785306444,0.500821852472209,0.109778182894953,1.09697262697203
2.02992734140134,0.272904649469227,0.470002451863669,0.108928854745145,0
2.49927327596065,0.215003422908993,0.37028367278771,0.107614287603686,0.00890648838824555
2.53958326837248,0.21105966421659,0.363491643928572,0.107617127655964,0.314810410588394
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,1.01544125465197
2.11277024775823,0.26075421399198,0.449076701875077,0.108461298512676,0.700125764163512
2.04623189137494,0.27043331099375,0.465746257822569,0.108826807381761,2.24923467118796
2.01375270747048,0.275396936026737,0.474294723157158,0.109035417159701,0.854507968335408
1.99770695440025,0.277910333862449,0.478623352763106,0.109146619347885,0.196406309445529
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.644558464266524
2.45960311115695,0.219015531570109,0.377193415481854,0.107625902333222,0
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,1.74601750902498
2.12974019903911,0.25838520788687,0.444996746916276,0.108380052529189,0.785583697356499
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,0
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.680598190363823
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.773503709989007
2.30712001512655,0.235769479864976,0.406047437545237,0.107818799216042,2.13266842003484
2.12974019903911,0.25838520788687,0.444996746916276,0.108380052529189,1.12084012212636
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0.774200843129607
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.782641178089704
2.01375270747048,0.275396936026737,0.474294723157158,0.109035417159701,0.863331557905696
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0.782194564390489
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,2.54042886000067
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.203277111335165
2.55998141832927,0.20911308011061,0.360139193523828,0.107623923037832,1.79949633063588
2.14684645441968,0.256036194528293,0.440951223909838,0.108302681290567,0.969663064657919
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.854514677847057
2.30712001512655,0.235769479864976,0.406047437545237,0.107818799216042,4.4449998355824
2.27049983753241,0.240139988850355,0.413574425242279,0.107903996148626,0
2.07923492181884,0.265552831233348,0.457340987124099,0.108635747470631,1.08600669842853
2.06266740088803,0.267982758551404,0.461525861949641,0.108729145000356,1.68255196234185
1.90408199491858,0.293443343097305,0.505374646445359,0.10992091394147,1.06699895694426
1.85892804184634,0.301508426576414,0.519264512437158,0.110386046048921,2.22245188762187
1.96599799128973,0.283001121933079,0.487390821106969,0.109383623021871,1.17495098591559
1.93479233440203,0.288178342472591,0.496307145369463,0.109641188633239,0.379653761469292
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0
2.58054340797064,0.207183182225874,0.356815480500116,0.107634273366705,1.14380831028372
2.51934765261171,0.213023067258083,0.36687306027781,0.107613909237785,0
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.765247863417806
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0
2.30712001512655,0.235769479864976,0.406047437545237,0.107818799216042,0.651280246985443
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.30955314144619
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0
2.60127055327095,0.205269838801573,0.353520277936043,0.107648154709837,0.908442414670816
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.452899238435608
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.551302181319883
2.36316069370579,0.229352018543699,0.394995143047482,0.107718849712823,1.65096048110185
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.658215495024057
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.550364578702454
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.647897718901155
2.7074304184338,0.195946892929865,0.337464093379212,0.107769621121143,0.660684623050744
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.671732889101219
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.655523920153507
2.11277024775823,0.26075421399198,0.449076701875077,0.108461298512676,0.629876541970973
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.648559395275837
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,1.36575693986616
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.476697064019926
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.333839208264419
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,1.30256636818915
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.722138214443874
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.173357816285159
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.670762472724053
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.471007728226594
2.1814722654982,0.251397525886641,0.432962405693659,0.108182990240562,0.394766581432309
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.743063487493027
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,1.18306659059489
2.11277024775823,0.26075421399198,0.449076701875077,0.108461298512676,0.688375643924331
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.562153526538207
2.36316069370579,0.229352018543699,0.394995143047482,0.107718849712823,0.548055587449753
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.560091998331132
2.51934765261171,0.213023067258083,0.36687306027781,0.107613909237785,0
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.479833080099275
2.27049983753241,0.240139988850355,0.413574425242279,0.107903996148626,0.478633662859495
2.58054340797064,0.207183182225874,0.356815480500116,0.107634273366705,0.986586201328287
2.49927327596065,0.215003422908993,0.37028367278771,0.107614287603686,0.529818039726303
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.62334092994463
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.737744258575996
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.93666245382195
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,0.354155128529418
2.45960311115695,0.219015531570109,0.377193415481854,0.107625902333222,0.570443894099308
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0
2.7074304184338,0.195946892929865,0.337464093379212,0.107769621121143,0.48585311681487
2.49927327596065,0.215003422908993,0.37028367278771,0.107614287603686,1.24153872190048
2.16409010870612,0.253707018600829,0.436939865368094,0.108229093527223,0.759937506303028
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,1.09908747143068
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.495630467687189
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.618006316296914
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.754918116800367
2.55998141832927,0.20911308011061,0.360139193523828,0.107623923037832,0.631264785475915
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.087745974427354
2.75109771191161,0.192329089222148,0.331233431438143,0.107842042880026,0.490506515423192
2.49927327596065,0.215003422908993,0.37028367278771,0.107614287603686,0.840266254573109
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.672291214634767
1.99770695440025,0.277910333862449,0.478623352763106,0.109146619347885,0.603014110494988
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.216536418282711
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.565734285621695
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,1.08377433826795
2.09593551449436,0.263143369263613,0.453191358176222,0.108546489317222,0.294024315979746
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.582745842377194
2.62216418077457,0.203372919024216,0.350253360541705,0.10766554164883,0.582576601029152
2.58054340797064,0.207183182225874,0.356815480500116,0.107634273366705,0
2.09593551449436,0.263143369263613,0.453191358176222,0.108546489317222,0.43801213622501
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.438298042196743
2.30712001512655,0.235769479864976,0.406047437545237,0.107818799216042,0.747555897563245
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,1.16232329602751
2.16409010870612,0.253707018600829,0.436939865368094,0.108229093527223,0
2.62216418077457,0.203372919024216,0.350253360541705,0.10766554164883,0.66699195524849
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.486102755535908
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.487349565322561
2.16409010870612,0.253707018600829,0.436939865368094,0.108229093527223,1.5193698290669
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.585719658032414
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.72502608783534
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,1.80516397669017
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.253761179415615
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.671533123099341
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.0165231110074645
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.609639982798812
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.607532568633374
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0
2.60127055327095,0.205269838801573,0.353520277936043,0.107648154709837,0.566063023249314
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,1.00283832688186
2.27049983753241,0.240139988850355,0.413574425242279,0.107903996148626,0.585292240006907
2.16409010870612,0.253707018600829,0.436939865368094,0.108229093527223,0.703020924829042
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.594120465359958
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.796129499681595
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.929327107412278
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,0
2.53958326837248,0.21105966421659,0.363491643928572,0.107617127655964,0
2.72917673105153,0.194130161915822,0.334335278855028,0.107804150524109,0.478300704103048
2.7731947639643,0.19054355049762,0.328158336968123,0.10788328492711,0.971662077649279
2.7074304184338,0.195946892929865,0.337464093379212,0.107769621121143,0.525098509838072
2.53958326837248,0.21105966421659,0.363491643928572,0.107617127655964,0.468625747561344
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.39843672231549
2.51934765261171,0.213023067258083,0.36687306027781,0.107613909237785,0.508069534366853
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.958446793459176
2.36316069370579,0.229352018543699,0.394995143047482,0.107718849712823,0.551824263883652
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,1.4883536297464
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.646029159687233
2.16409010870612,0.253707018600829,0.436939865368094,0.108229093527223,0.771550248477597
2.12974019903911,0.25838520788687,0.444996746916276,0.108380052529189,0.595723590086274
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0.651303812390974
2.27049983753241,0.240139988850355,0.413574425242279,0.107903996148626,0.483693542368419
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.632793220708086
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.537158798311294
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,1.87076123322422
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.540518203043658
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,0.823168775691285
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.720302270368894
2.36316069370579,0.229352018543699,0.394995143047482,0.107718849712823,0.675974122975713
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.0460569618774738
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.613847541693343
2.55998141832927,0.20911308011061,0.360139193523828,0.107623923037832,0.787875209762649
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.990950989415698
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,0.301296228256325
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.0288883168727309
2.53958326837248,0.21105966421659,0.363491643928572,0.107617127655964,0.5730357891743
2.79546930142846,0.188773422290471,0.325109782833588,0.10792786915752,0.582801629783986
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.576514201018313
2.12974019903911,0.25838520788687,0.444996746916276,0.108380052529189,0.83435672788081
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.28934219495063
2.40127536909862,0.225164236850708,0.387782852353997,0.107670665883831,0.851006831716607
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.860730275136751
2.36316069370579,0.229352018543699,0.394995143047482,0.107718849712823,0.620918030922881
2.49927327596065,0.215003422908993,0.37028367278771,0.107614287603686,1.64279578959093
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,0.72243911946237
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.850579461647203
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,1.40660750358496
2.1814722654982,0.251397525886641,0.432962405693659,0.108182990240562,0.800689790639288
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,1.56957862374731
2.12974019903911,0.25838520788687,0.444996746916276,0.108380052529189,0.875341309785349
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.540348654443055
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.843416333047177
2.21665654539054,0.246836978673089,0.425108129936986,0.108059951389264,0
2.60127055327095,0.205269838801573,0.353520277936043,0.107648154709837,0.410936092648692
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0.766183809375086
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,0.612664074529541
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.156153165104862
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.567602034953731
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0.642255250009042
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.778374263854622
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0
3.52542148736538,0.143619359589413,0.247344452626211,0.110844807774505,0
4.37540899494926,0.110811307928095,0.190841696987274,0.117015620296819,0.472198353694715
3.9118092861498,0.126835060033962,0.218438158947379,0.113357430598669,0
3.30686298060179,0.154951179827462,0.266860365258407,0.109699070587169,0.401415600343112
2.72917673105153,0.194130161915822,0.334335278855028,0.107804150524109,1.01911629133861
2.42056261818253,0.223097079020563,0.38422274720208,0.107652084875841,1.02172447820504
2.2887366863649,0.237945417436371,0.409794885584862,0.107859532898681,0.439340087182923
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.278718368476727
2.6432256276808,0.201492293021533,0.347014504648195,0.107686407857508,0.485456690298428
2.47935885365234,0.21700086580906,0.373723713337825,0.107618280245212,0
2.1814722654982,0.251397525886641,0.432962405693659,0.108182990240562,0.390654636234646
2.58054340797064,0.207183182225874,0.356815480500116,0.107634273366705,0.274936013356301
3.15188283604739,0.163989499450041,0.28242636016396,0.109016013379038,0.379813645356078
2.7731947639643,0.19054355049762,0.328158336968123,0.10788328492711,0.379339009157605
2.34433082804464,0.231472924551067,0.398647814504615,0.107748467990271,0.380239277419787
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,1.50197043862816
2.51934765261171,0.213023067258083,0.36687306027781,0.107613909237785,0.488690383366722
2.7074304184338,0.195946892929865,0.337464093379212,0.107769621121143,0.488342567746005
2.38214180245798,0.227249169836047,0.391373570273193,0.107692918245579,0.810776746820203
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.798273821237951
2.25240830146451,0.242353340833885,0.417386309213912,0.107952205842053,0.388120394028361
2.19899403725988,0.249107563258542,0.429018581167489,0.108119542128849,1.0418070780495
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0.580370781731474
2.60127055327095,0.205269838801573,0.353520277936043,0.107648154709837,0
2.44000478410022,0.221047556782324,0.380693014458447,0.107637166856251,0.491703357614512
2.23446092029673,0.244585621163708,0.421230792004164,0.108004182598283,1.67195736903877
2.32565100035667,0.233612030452328,0.402331830223454,0.107781781340872,0
